transaction_id,user_id,product_id,amount,date,sale_day,sale_month,sale_year,is_wallet_payment,is_wallet_payment_le,pay_Cash,pay_Credit Card,pay_Debit Card,pay_Net Banking,pay_UPI,pay_Wallet,amount_log,amount_sqrt,amount_standard_scaled,amount_minmax_scaled,category,name,age,city,registration_date,reg_day,reg_month,reg_year,gender_Female,gender_Male,gender_Other,purchase_frequency,avg_monthly_spend,spending_group,spending_group_encoded,days_since_last_purchase,spend_beauty,spend_books,spend_clothing,spend_electronics,spend_grocery,spend_home,spend_sports,spend_toys
T000732,U0166,P019,168.8,2025-04-23,23,4,2025,0,0,False,False,False,True,False,False,5.134621273877247,12.992305415129373,2.4560073721684064,0.7546246451991779,Home,Meera Roy,35.0,Bengaluru,2022-10-29,29,10,2022,False,True,False,5,83.738,High,2.0,192,0.0,132.34,0.0,0.0,0.0,189.78,96.57,0.0
T000733,U0141,P031,22.9,2023-06-29,29,6,2023,0,0,False,True,False,False,False,False,3.173878458937465,4.78539444560216,-1.062476849109302,0.0406185768816678,Grocery,Anaya Nair,33.0,Jaipur,2024-02-10,10,2,2024,True,False,False,9,82.38166666666667,High,2.0,47,78.86,14.6,186.62,168.29999999999998,22.9,23.01,0.0,0.0
T000734,U0072,P025,14.6,2025-05-08,8,5,2025,0,0,False,False,True,False,False,False,2.747270914255491,3.82099463490856,-1.2626373634109125,0.0,Electronics,Myra Kulkarni,44.0,Hyderabad,2022-03-17,17,3,2022,False,False,True,5,90.725,Medium,1.0,177,69.75,0.0,79.82,14.6,0.0,157.98,40.75,0.0
T000735,U0052,P042,71.09,2024-05-25,25,5,2024,0,0,True,False,False,False,False,False,4.277915338416487,8.431488599292535,0.09965992007077192,0.27645101301751984,Home,Vivaan Patel,28.0,Nagpur,2024-01-16,16,1,2024,False,True,False,12,84.46777777777778,High,2.0,24,57.08,122.91999999999999,157.13,134.35,97.29,191.44,0.0,0.0
T000736,U0162,P035,40.4,2025-02-22,22,2,2025,0,0,False,True,False,False,False,False,3.7232808808312687,6.356099432828281,-0.6404516683528941,0.1262601546442204,Sports,Muhammad Mehta,38.0,Lucknow,2022-10-14,14,10,2022,True,False,False,6,76.75,Medium,1.0,252,0.0,15.74,134.48,0.0,47.37,24.73,84.68,0.0
T000737,U0183,P023,29.58,2025-09-19,19,9,2025,0,0,False,False,False,True,False,False,3.420346200500916,5.438749856354859,-0.9013838086834274,0.07330919056474501,Books,Kabir Gupta,23.0,Hyderabad,2023-07-26,26,7,2023,False,True,False,2,40.57,Low,0.0,43,0.0,81.14,0.0,0.0,0.0,0.0,0.0,0.0
T000738,U0089,P037,83.51,2024-10-20,20,10,2024,0,0,True,False,False,False,False,False,4.436869870556391,9.138380600522174,0.39917721978474824,0.3372320642067143,Clothing,Kiara Kulkarni,27.0,Ahmedabad,2024-08-05,5,8,2024,False,False,True,7,66.04666666666667,High,2.0,263,0.0,81.05,128.41,123.55000000000001,27.79,35.48,0.0,0.0
T000739,U0100,P018,63.2,2023-02-23,23,2,2023,0,0,False,False,True,False,False,False,4.162003210695915,7.9498427657407165,-0.09061314713883137,0.2378388959577175,Electronics,Anaya Mukherjee,30.0,Visakhapatnam,2022-04-29,29,4,2022,False,False,True,8,113.37,High,2.0,63,0.0,84.14,0.0,63.2,52.81,64.62,189.65,112.43
T000740,U0082,P039,38.92,2023-03-02,2,3,2023,0,0,False,False,True,False,False,False,3.686877451443263,6.238589584192889,-0.6761429407825789,0.11901732406773026,Grocery,Ishaan Verma,34.0,Lucknow,2024-02-29,29,2,2024,False,True,False,7,66.91666666666667,High,2.0,30,0.0,188.73000000000002,0.0,61.47,38.92,112.38,0.0,0.0
T000741,U0200,P018,25.33,2025-08-24,24,8,2025,0,0,False,True,False,False,False,False,3.270708973508218,5.032891812864648,-1.003875638295698,0.05251052167955368,Electronics,Kiara Nair,22.0,Jaipur,2022-01-27,27,1,2022,False,False,True,6,68.578,Medium,1.0,69,0.0,80.5,44.29,25.33,73.37,38.65,0.0,80.75
T000742,U0136,P023,92.16,2024-04-21,21,4,2024,0,0,True,False,False,False,False,False,4.53431844501614,9.6,0.6077782377014868,0.37956347264363316,Books,Anaya Bose,44.0,Pune,2024-05-10,10,5,2024,False,False,True,5,86.9,Medium,1.0,240,0.0,92.16,54.93,0.0,37.57,162.94,0.0,0.0
T000743,U0041,P007,80.65,2024-05-08,8,5,2024,0,0,False,False,True,False,False,False,4.402441819416474,8.980534505250787,0.3302062473868439,0.32323578349809146,Books,Sara Mukherjee,37.0,Vadodara,2024-02-13,13,2,2024,False,True,False,5,96.9475,High,2.0,44,0.0,224.42000000000002,56.21,43.92,0.0,63.24,0.0,0.0
T000744,U0069,P035,51.44,2023-04-25,25,4,2023,1,1,False,False,False,False,False,True,3.959669658895499,7.172168430816443,-0.3742140686071375,0.18028775570128214,Sports,Ira Nair,34.0,Chennai,2023-11-17,17,11,2023,True,False,False,6,92.42,High,2.0,720,0.0,52.76,108.65,0.0,0.0,92.78,207.91,0.0
T000745,U0196,P015,165.34,2025-03-06,6,3,2025,0,0,True,False,False,False,False,False,5.1140338864405415,12.858460249967724,2.372566965001711,0.7376920818244104,Books,Kabir Kulkarni,35.0,Patna,2024-08-01,1,8,2024,False,False,True,7,103.83,High,2.0,72,94.92999999999999,196.74,0.0,0.0,226.74,104.57,0.0,0.0
T000746,U0091,P012,28.73,2024-04-29,29,4,2024,0,0,False,False,True,False,False,False,3.3921566370100065,5.360037313302959,-0.9218821746058814,0.06914945678770677,Sports,Reyansh Nair,32.0,Kolkata,2022-10-01,1,10,2022,True,False,False,2,28.23,Low,0.0,551,0.0,0.0,0.0,27.73,0.0,0.0,28.73,0.0
T000747,U0152,P021,21.86,2025-01-04,4,1,2025,1,1,False,False,False,False,False,True,3.1293886583666644,4.675467891024383,-1.0875572027085398,0.03552902026035039,Books,Vivaan Mehta,34.0,Indore,2023-11-09,9,11,2023,False,False,True,4,59.41,Low,0.0,32,0.0,21.86,0.0,179.73000000000002,36.05,0.0,0.0,0.0
T000748,U0152,P002,36.05,2024-12-21,21,12,2024,1,1,False,False,False,False,False,True,3.6122683517420957,6.00416522091123,-0.7453550704266299,0.10497210531467162,Grocery,Vivaan Mehta,34.0,Indore,2023-11-09,9,11,2023,False,False,True,4,59.41,Low,0.0,32,0.0,21.86,0.0,179.73000000000002,36.05,0.0,0.0,0.0
T000749,U0146,P037,53.13,2024-01-21,21,1,2024,0,0,False,False,True,False,False,False,3.9913885608088866,7.289032857656769,-0.33345849400837574,0.188558285210923,Clothing,Meera Patel,38.0,Chennai,2023-04-22,22,4,2023,False,False,True,4,69.02333333333333,Low,0.0,356,71.67,0.0,53.13,45.34,0.0,36.93,0.0,0.0
T000750,U0127,P035,63.18,2023-12-26,26,12,2023,0,0,False,False,False,False,True,False,4.161691635681711,7.948584779695062,-0.09109546163112449,0.23774101986884605,Sports,Ishaan Nair,24.0,Vadodara,2022-03-24,24,3,2022,True,False,False,2,130.4,Medium,1.0,7,197.62,0.0,0.0,0.0,0.0,0.0,63.18,0.0
T000751,U0126,P003,47.24,2023-04-26,26,4,2023,0,0,False,True,False,False,False,False,3.87618855241893,6.8731361109758335,-0.47550011198867526,0.15973377703826958,Beauty,Myra Gupta,49.0,Surat,2022-08-29,29,8,2022,False,False,True,6,79.382,High,2.0,462,47.24,16.46,0.0,0.0,0.0,68.66,115.98,148.57
T000752,U0060,P039,67.44,2023-02-10,10,2,2023,0,0,False,False,True,False,False,False,4.225957449023992,8.212186067059124,0.011637525227292446,0.2585886267984731,Grocery,Ishaan Roy,39.0,Indore,2023-12-15,15,12,2023,True,False,False,2,47.62,Low,0.0,402,0.0,0.0,0.0,0.0,67.44,0.0,27.8,0.0
T000753,U0135,P031,25.77,2024-11-10,10,11,2024,0,0,False,True,False,False,False,False,3.2872818575322613,5.076416058598822,-0.9932647194652511,0.05466379563472644,Grocery,Ishaan Mukherjee,24.0,Mumbai,2023-02-03,3,2,2023,True,False,False,8,77.40666666666667,High,2.0,183,105.1,63.46,92.0,0.0,25.77,85.44999999999999,0.0,92.66
T000754,U0158,P013,129.83,2024-11-28,28,11,2024,0,0,False,False,True,False,False,False,4.873898770522785,11.394296819023104,1.516217583935423,0.5639130860330822,Beauty,Saanvi Khan,35.0,Kolkata,2024-04-30,30,4,2024,True,False,False,5,85.5725,Medium,1.0,156,129.83,0.0,0.0,0.0,15.27,70.67,0.0,126.52000000000001
T000755,U0184,P012,51.97,2023-05-02,2,5,2023,0,0,False,False,False,False,True,False,3.9697257155564354,7.209022125087424,-0.361432734561372,0.18288147205637661,Sports,Kiara Kulkarni,35.0,Ghaziabad,2022-08-20,20,8,2022,False,False,True,6,143.685,High,2.0,109,0.0,0.0,23.72,0.0,0.0,228.73,322.28999999999996,0.0
T000756,U0006,P010,106.74,2023-10-18,18,10,2023,0,0,True,False,False,False,False,False,4.6797209172523875,10.331505214633538,0.959385502583111,0.4509151414309484,Sports,Aarohi Mukherjee,30.0,Thane,2023-08-27,27,8,2023,False,True,False,2,71.30499999999999,Low,0.0,127,0.0,35.87,0.0,0.0,0.0,0.0,106.74,0.0
T000757,U0199,P008,67.06,2025-01-17,17,1,2025,0,0,True,False,False,False,False,False,4.22038966907276,8.189017035029297,0.0024735498737248436,0.2567289811099148,Books,Meera Roy,32.0,Ghaziabad,2022-02-10,10,2,2022,False,True,False,9,92.57285714285715,High,2.0,81,0.0,288.35,40.28,61.43,0.0,218.94,39.01,0.0
T000758,U0019,P024,71.81,2025-03-21,21,3,2025,1,1,False,False,False,False,False,True,4.2878533084066195,8.474078120952155,0.11702324179332124,0.27997455221689344,Home,Aarohi Ghosh,24.0,Lucknow,2024-05-13,13,5,2024,False,False,True,3,185.60000000000002,Low,0.0,225,113.79,0.0,0.0,0.0,0.0,71.81,0.0,0.0
T000759,U0151,P007,76.85,2024-09-10,10,9,2024,0,0,False,False,False,False,True,False,4.354783898280007,8.766413177577247,0.2385664938511665,0.30463932661250853,Books,Kabir Kulkarni,34.0,Patna,2024-03-12,12,3,2024,False,True,False,8,94.825,High,2.0,220,33.2,263.46,136.95,0.0,0.0,0.0,79.01,56.33
T000760,U0083,P009,71.42,2025-06-13,13,6,2025,0,0,False,False,True,False,False,False,4.282482504337495,8.45103543951864,0.107618109193607,0.27806596848389936,Clothing,Arjun Khan,43.0,Thane,2023-07-19,19,7,2023,False,True,False,8,59.12375,High,2.0,9,0.0,103.51,71.42,0.0,99.24000000000001,140.98,0.0,57.84
T000761,U0164,P032,80.29,2024-10-11,11,10,2024,1,1,False,False,False,False,False,True,4.398023007758481,8.960468737739115,0.3215245865255692,0.32147401389840463,Books,Muhammad Gupta,25.0,Indore,2023-05-16,16,5,2023,False,True,False,7,88.336,High,2.0,19,65.06,98.06,160.86,0.0,0.0,117.7,0.0,0.0
T000762,U0045,P046,121.21,2024-12-31,31,12,2024,0,0,True,False,False,False,False,False,4.805740876449909,11.00954131651269,1.3083400377571235,0.5217284917294706,Toys,Sai Chopra,20.0,Mumbai,2022-03-14,14,3,2022,False,True,False,8,136.31,High,2.0,205,120.96,218.42,94.7,0.0,63.37,0.0,0.0,184.1
T000763,U0058,P043,61.43,2023-12-26,26,12,2023,0,0,True,False,False,False,False,False,4.134045929073653,7.83772926299448,-0.13329797970676527,0.22917686209259075,Home,Meera Joshi,29.0,Nagpur,2024-07-13,13,7,2024,False,True,False,4,52.6725,Low,0.0,183,0.0,39.71,56.16,0.0,53.39,61.43,0.0,0.0
T000764,U0097,P020,83.55,2024-08-26,26,8,2024,1,1,False,False,False,False,False,True,4.4373430753445895,9.140568910084317,0.4001418487693341,0.33742781638445724,Toys,Aarohi Nair,34.0,Hyderabad,2024-06-17,17,6,2024,False,True,False,6,102.16799999999999,High,2.0,54,0.0,18.09,84.39,70.48,0.0,191.14,0.0,146.74
T000765,U0033,P012,51.74,2023-01-04,4,1,2023,1,1,False,False,False,False,False,True,3.965374180925141,7.193052203341778,-0.36697935122274183,0.18175589703435452,Sports,Ishaan Amin,31.0,Visakhapatnam,2024-07-23,23,7,2024,False,True,False,7,100.446,High,2.0,271,0.0,134.43,111.84,0.0,0.0,147.03,51.74,57.19
T000766,U0180,P037,129.55,2023-03-08,8,3,2023,0,0,False,False,False,True,False,False,4.871756295145138,11.382003338604326,1.5094651810433206,0.5625428207888814,Clothing,Reyansh Verma,53.0,Bhopal,2022-04-27,27,4,2022,True,False,False,7,122.6075,High,2.0,19,0.0,0.0,190.78,0.0,221.44,48.04,30.17,0.0
T000767,U0047,P039,36.39,2024-03-28,28,3,2024,0,0,False,False,False,False,True,False,3.6214032889890224,6.032412452742269,-0.7371557240576482,0.10663599882548692,Grocery,Anaya Gupta,28.0,Kolkata,2022-10-13,13,10,2022,False,False,True,4,54.31666666666666,Low,0.0,28,0.0,52.54,0.0,0.0,86.52000000000001,23.89,0.0,0.0
T000768,U0164,P037,160.86,2025-10-13,13,10,2025,0,0,False,True,False,False,False,False,5.086731764067556,12.683059567785685,2.2645285187280706,0.715767837917197,Clothing,Muhammad Gupta,25.0,Indore,2023-05-16,16,5,2023,False,True,False,7,88.336,High,2.0,19,65.06,98.06,160.86,0.0,0.0,117.7,0.0,0.0
T000769,U0037,P022,53.3,2023-06-09,9,6,2023,1,1,False,False,False,False,False,True,3.9945242269398897,7.3006848993775915,-0.32935882082388507,0.1893902319663306,Electronics,Aarav Patel,33.0,Surat,2022-09-03,3,9,2022,True,False,False,4,63.22,Medium,1.0,213,0.0,90.93,69.95,53.3,38.7,0.0,0.0,0.0
T000770,U0061,P023,23.14,2023-12-10,10,12,2023,0,0,False,False,False,False,True,False,3.1838702156693857,4.810405388322278,-1.0566890752017855,0.04179308994812567,Books,Aarohi Joshi,28.0,Chennai,2022-10-31,31,10,2022,False,True,False,7,118.92999999999999,High,2.0,126,0.0,78.55,163.11,0.0,218.94,91.79,0.0,42.26
T000771,U0163,P006,58.96,2024-11-18,18,11,2024,1,1,False,False,False,False,False,True,4.093677673234397,7.678541528180987,-0.19286381950495535,0.2170891651169619,Clothing,Sara Khan,41.0,Mumbai,2023-06-14,14,6,2023,False,False,True,7,153.566,High,2.0,282,76.58,62.47,58.96,0.0,0.0,297.73,0.0,272.09000000000003
T000772,U0115,P001,36.28,2024-03-05,5,3,2024,0,0,False,False,False,False,True,False,3.6184569898173904,6.023288138550239,-0.7398084537652598,0.10609768033669374,Grocery,Aarav Verma,30.0,Bhopal,2023-09-18,18,9,2023,False,True,False,6,44.77333333333333,Medium,1.0,17,0.0,30.12,0.0,0.0,118.68,80.47,39.37,0.0
T000773,U0064,P045,90.41,2024-12-18,18,12,2024,0,0,False,True,False,False,False,False,4.515354881665727,9.508417323613852,0.565575719625846,0.37099931486737786,Grocery,Ira Amin,22.0,Delhi,2024-09-10,10,9,2024,False,True,False,7,81.41333333333334,High,2.0,231,140.39,0.0,0.0,68.68,90.41,40.97,122.71000000000001,25.32
T000774,U0066,P007,36.91,2023-01-03,3,1,2023,1,1,False,False,False,False,False,True,3.635214929528243,6.0753600716336145,-0.7246155472580292,0.10918077713614562,Books,Aditya Ghosh,42.0,Hyderabad,2024-08-22,22,8,2024,True,False,False,3,41.803333333333335,Low,0.0,31,0.0,36.91,0.0,0.0,30.3,58.2,0.0,0.0
T000775,U0013,P025,41.77,2025-05-09,9,5,2025,0,0,False,False,False,True,False,False,3.7558369222388173,6.46297145282261,-0.607413125630821,0.13296466673191742,Electronics,Diya Chopra,33.0,Bengaluru,2022-02-16,16,2,2022,False,True,False,4,96.2925,Medium,1.0,176,0.0,57.05,197.43,130.69,0.0,0.0,0.0,0.0
T000776,U0043,P027,17.57,2025-02-14,14,2,2025,0,0,False,False,False,True,False,False,2.9215473753646144,4.191658383026938,-1.1910136613053963,0.014534599197416065,Toys,Ira Roy,31.0,Kolkata,2022-08-19,19,8,2022,False,True,False,7,111.08999999999999,High,2.0,131,102.49,168.36,0.0,0.0,55.58,322.53999999999996,0.0,17.57
T000777,U0090,P035,41.62,2023-07-27,27,7,2023,0,0,False,False,False,True,False,False,3.752323626670471,6.4513564465157245,-0.6110304843230189,0.13223059606538123,Sports,Sai Iyer,36.0,Indore,2022-01-26,26,1,2022,False,True,False,5,57.08,Medium,1.0,233,0.0,97.86,0.0,98.55,0.0,27.84,41.62,19.53
T000778,U0123,P037,14.6,2024-04-06,6,4,2024,1,1,False,False,False,False,False,True,2.747270914255491,3.82099463490856,-1.2626373634109125,0.0,Clothing,Aarohi Roy,43.0,Bhopal,2023-04-06,6,4,2023,False,True,False,7,60.01,Medium,1.0,220,172.5,106.53,14.6,0.0,0.0,66.43,0.0,0.0
T000779,U0042,P029,21.11,2023-03-10,10,3,2023,0,0,False,True,False,False,False,False,3.096029994869355,4.594562003064057,-1.1056439961695288,0.03185866692766956,Clothing,Muhammad Singh,33.0,Kanpur,2023-03-25,25,3,2023,True,False,False,3,74.385,Low,0.0,21,0.0,0.0,74.46000000000001,74.31,0.0,0.0,0.0,0.0
T000780,U0076,P002,86.16,2024-06-18,18,6,2024,0,0,False,False,False,False,True,False,4.467745510076419,9.282241108697834,0.46308389001357547,0.35020064598218653,Grocery,Ira Sharma,38.0,Vadodara,2022-11-03,3,11,2022,False,False,True,7,83.45666666666666,High,2.0,19,0.0,240.39999999999998,60.89,59.75,86.16,0.0,53.54,0.0
T000781,U0027,P005,87.49,2023-12-15,15,12,2023,0,0,False,False,False,False,True,False,4.482889551279259,9.353608929178085,0.49515780375106244,0.3567094058921405,Books,Vihaan Reddy,22.0,Pune,2024-03-22,22,3,2024,False,False,True,4,80.48666666666666,Low,0.0,311,0.0,87.49,54.2,0.0,69.37,30.4,0.0,0.0
T000782,U0097,P011,70.48,2023-06-03,3,6,2023,1,1,False,False,False,False,False,True,4.2694176902912275,8.395236744726143,0.08494932805583429,0.2734657923069394,Electronics,Aarohi Nair,34.0,Hyderabad,2024-06-17,17,6,2024,False,True,False,6,102.16799999999999,High,2.0,54,0.0,18.09,84.39,70.48,0.0,191.14,0.0,146.74
T000783,U0141,P006,30.56,2025-09-15,15,9,2025,0,0,False,False,False,False,True,False,3.4518904959776733,5.528109984434101,-0.8777503985610685,0.07810511891944798,Clothing,Anaya Nair,33.0,Jaipur,2024-02-10,10,2,2024,True,False,False,9,82.38166666666667,High,2.0,47,78.86,14.6,186.62,168.29999999999998,22.9,23.01,0.0,0.0
T000784,U0181,P002,53.06,2023-12-04,4,12,2023,0,0,False,False,False,True,False,False,3.9900945408483017,7.284229540589726,-0.33514659473140135,0.18821571889987276,Grocery,Aditya Bose,37.0,Bengaluru,2023-08-14,14,8,2023,True,False,False,4,48.4,Low,0.0,698,0.0,0.0,0.0,36.93,116.47,0.0,0.0,40.2
T000785,U0156,P028,54.48,2023-04-20,20,4,2023,0,0,False,False,True,False,False,False,4.016022595446631,7.381056834898374,-0.30090226577859586,0.19516492120974843,Home,Reyansh Amin,26.0,Jaipur,2023-09-23,23,9,2023,False,False,True,4,92.12,Medium,1.0,449,0.0,0.0,46.92,0.0,0.0,104.47,0.0,124.97
T000786,U0026,P022,27.25,2024-01-25,25,1,2024,0,0,False,False,True,False,False,False,3.34109345759245,5.220153254455275,-0.9575734470355662,0.061906626211216606,Electronics,Ira Joshi,32.0,Delhi,2024-05-31,31,5,2024,False,True,False,5,52.41,Low,0.0,595,55.2,16.2,0.0,27.25,66.32,44.67,0.0,0.0
T000787,U0105,P045,134.56,2024-06-27,27,6,2024,0,0,True,False,False,False,False,False,4.909414346738851,11.6,1.6302849613627262,0.5870607810511893,Grocery,Kabir Amin,30.0,Indore,2022-12-01,1,12,2022,True,False,False,6,98.976,High,2.0,175,202.88,0.0,0.0,0.0,134.56,0.0,84.1,73.34
T000788,U0170,P019,92.43,2024-05-01,1,5,2024,0,0,False,False,False,False,True,False,4.537212492804865,9.614052215377239,0.6142894833474429,0.3808847998433983,Home,Diya Roy,25.0,Surat,2022-09-15,15,9,2022,True,False,False,7,115.75166666666667,High,2.0,122,0.0,172.16,0.0,79.34,110.02,292.81,0.0,40.18
T000789,U0025,P004,47.82,2025-10-02,2,10,2025,0,0,False,False,False,True,False,False,3.888140064964814,6.915200647848188,-0.46151299171217725,0.1625721836155427,Toys,Saanvi Bose,27.0,Kolkata,2022-05-22,22,5,2022,True,False,False,6,93.3625,Medium,1.0,30,0.0,0.0,99.75,0.0,0.0,187.25,0.0,86.45
T000790,U0040,P004,55.49,2023-01-08,8,1,2023,0,0,False,False,False,False,True,False,4.034063631337171,7.449161026585477,-0.2765453839177973,0.20010766369775862,Toys,Meera Kapoor,33.0,Jaipur,2023-06-25,25,6,2023,False,True,False,4,91.0975,Medium,1.0,115,191.6,85.43,0.0,0.0,0.0,31.87,0.0,55.49
T000791,U0110,P006,61.87,2025-09-10,10,9,2025,0,0,False,False,False,False,True,False,4.14106910239497,7.865748533992171,-0.12268706087631849,0.23133013604776348,Clothing,Saanvi Kulkarni,31.0,Lucknow,2023-04-22,22,4,2023,False,False,True,5,59.848,Medium,1.0,52,64.09,0.0,103.32,33.82,0.0,0.0,98.01,0.0
T000792,U0052,P007,16.04,2024-02-28,28,2,2024,0,0,False,True,False,False,False,False,2.8355635214011694,4.004996878900157,-1.2279107199658137,0.0070470783987471725,Books,Vivaan Patel,28.0,Nagpur,2024-01-16,16,1,2024,False,True,False,12,84.46777777777778,High,2.0,24,57.08,122.91999999999999,157.13,134.35,97.29,191.44,0.0,0.0
T000793,U0044,P041,47.07,2023-06-17,17,6,2023,0,0,False,False,False,False,True,False,3.8726582819058692,6.860757975617563,-0.47959978517316615,0.15890183028286192,Home,Aditya Nair,29.0,Patna,2023-07-22,22,7,2023,False,True,False,7,102.878,High,2.0,35,0.0,14.6,178.51000000000002,0.0,69.48,251.8,0.0,0.0
T000794,U0122,P008,36.26,2025-03-25,25,3,2025,0,0,False,False,False,False,True,False,3.6179203651734424,6.021627686929839,-0.7402907682575529,0.10599980424782225,Books,Myra Kulkarni,24.0,Visakhapatnam,2023-03-13,13,3,2023,False,False,True,3,44.42333333333334,Low,0.0,221,0.0,36.26,97.01,0.0,0.0,0.0,0.0,0.0
T000795,U0121,P032,29.93,2024-06-26,26,6,2024,1,1,False,False,False,False,False,True,3.4317265866969784,5.470831746635972,-0.8929433050682992,0.07502202211999608,Books,Ira Kapoor,38.0,Lucknow,2024-08-30,30,8,2024,False,False,True,7,76.548,Medium,1.0,75,62.35,79.14,0.0,0.0,30.6,111.39,0.0,99.26
T000796,U0024,P042,46.12,2025-03-04,4,3,2025,0,0,True,False,False,False,False,False,3.8526975393433314,6.791170738539858,-0.5025097235570855,0.15425271606146618,Home,Aarohi Kapoor,20.0,Patna,2023-03-15,15,3,2023,True,False,False,11,96.98142857142857,High,2.0,90,112.61,313.02,89.07000000000001,62.27,55.78,46.12,0.0,0.0
T000797,U0048,P024,160.55,2025-01-26,26,1,2025,0,0,False,False,False,True,False,False,5.084814692270507,12.670832648251654,2.2570526440975285,0.7142507585396889,Home,Meera Das,40.0,Ahmedabad,2024-01-11,11,1,2024,False,False,True,5,87.88250000000001,Medium,1.0,66,0.0,0.0,80.2,0.0,0.0,256.73,14.6,0.0
T000798,U0048,P029,80.2,2024-06-23,23,6,2024,0,0,False,True,False,False,False,False,4.396915247167632,8.955445270895245,0.31935417131025046,0.32103357149848294,Clothing,Meera Das,40.0,Ahmedabad,2024-01-11,11,1,2024,False,False,True,5,87.88250000000001,Medium,1.0,66,0.0,0.0,80.2,0.0,0.0,256.73,14.6,0.0
T000799,U0113,P030,38.76,2024-04-08,8,4,2024,0,0,False,False,False,False,True,False,3.6828613817883733,6.2257529665093525,-0.6800014567209233,0.11823431535675834,Home,Ira Kulkarni,32.0,Bengaluru,2024-04-18,18,4,2024,True,False,False,3,69.23,Low,0.0,572,0.0,105.27,0.0,0.0,0.0,102.41999999999999,0.0,0.0
T000800,U0069,P037,76.98,2023-11-06,6,11,2023,0,0,False,True,False,False,False,False,4.356452383554451,8.773824707617539,0.24170153805107147,0.30527552119017326,Clothing,Ira Nair,34.0,Chennai,2023-11-17,17,11,2023,True,False,False,6,92.42,High,2.0,720,0.0,52.76,108.65,0.0,0.0,92.78,207.91,0.0
T000801,U0193,P045,126.42,2023-07-18,18,7,2023,1,1,False,False,False,False,False,True,4.847488716688342,11.243664882946307,1.43398296299946,0.5472252128804933,Grocery,Ishaan Chopra,33.0,Chennai,2023-03-12,12,3,2023,False,False,True,5,88.7475,Medium,1.0,249,0.0,136.95999999999998,0.0,91.61,126.42,0.0,0.0,0.0
T000802,U0022,P043,95.09,2025-04-27,27,4,2025,0,0,False,False,False,False,True,False,4.5652852522891765,9.751410154434076,0.6784373108224169,0.39390231966330624,Home,Anaya Das,30.0,Bhopal,2023-02-10,10,2,2023,False,False,True,5,82.0875,Medium,1.0,188,0.0,43.6,71.92,0.0,0.0,134.29000000000002,0.0,78.54
T000803,U0194,P038,56.59,2023-05-05,5,5,2023,0,0,False,False,True,False,False,False,4.053348941518581,7.522632517942107,-0.25001808684168025,0.2054908485856905,Home,Vihaan Kapoor,22.0,Ahmedabad,2024-07-19,19,7,2024,False,True,False,5,68.1025,Medium,1.0,222,0.0,110.05000000000001,0.0,0.0,0.0,56.59,85.99,19.78
T000804,U0100,P034,37.03,2025-08-30,30,8,2025,0,0,False,False,False,True,False,False,3.638375321940168,6.085228015448559,-0.7217216603042709,0.10976803366937458,Books,Anaya Mukherjee,30.0,Visakhapatnam,2022-04-29,29,4,2022,False,False,True,8,113.37,High,2.0,63,0.0,84.14,0.0,63.2,52.81,64.62,189.65,112.43
T000805,U0147,P016,83.01,2024-09-04,4,9,2024,0,0,False,False,False,True,False,False,4.4309358393767555,9.11098238391448,0.38711935747742227,0.3347851619849271,Books,Ishaan Mehta,22.0,Ghaziabad,2023-09-14,14,9,2023,False,True,False,12,75.10333333333334,High,2.0,7,40.02,257.28,32.85,103.53999999999999,77.19,141.2,0.0,23.85
T000806,U0021,P026,69.14,2023-03-13,13,3,2023,1,1,False,False,False,False,False,True,4.2504932447120325,8.315046602394961,0.0526342570722007,0.26690809435254964,Beauty,Ishaan Gupta,43.0,Patna,2024-06-16,16,6,2024,False,True,False,4,83.7875,Medium,1.0,473,117.85,119.5,0.0,0.0,0.0,97.8,0.0,0.0
T000807,U0129,P037,93.42,2023-10-29,29,10,2023,0,0,True,False,False,False,False,False,4.54775291511814,9.665402216152208,0.6381640507159482,0.38572966624253696,Clothing,Arjun Das,32.0,Indore,2023-02-22,22,2,2023,False,True,False,7,109.98,High,2.0,245,26.4,66.65,93.42,0.0,0.0,207.53,45.92,0.0
T000808,U0031,P049,79.93,2023-12-21,21,12,2023,0,0,False,False,False,True,False,False,4.393584583507611,8.94035793466906,0.31284292566429456,0.31971224429871786,Home,Aarohi Khan,27.0,Lucknow,2022-04-25,25,4,2022,False,False,True,4,131.71333333333334,High,2.0,15,0.0,0.0,0.0,0.0,64.81,330.33000000000004,0.0,0.0
T000809,U0043,P014,102.49,2023-09-16,16,9,2023,0,0,False,False,True,False,False,False,4.639474989680082,10.123734488813898,0.8568936729708405,0.4301164725457571,Beauty,Ira Roy,31.0,Kolkata,2022-08-19,19,8,2022,False,True,False,7,111.08999999999999,High,2.0,131,102.49,168.36,0.0,0.0,55.58,322.53999999999996,0.0,17.57
T000810,U0011,P028,39.6,2025-06-10,10,6,2025,0,0,False,True,False,False,False,False,3.703768066607687,6.29285308902091,-0.6597442480446156,0.12234511108936087,Home,Myra Kapoor,28.0,Nagpur,2022-03-22,22,3,2022,False,True,False,4,107.825,Low,0.0,144,0.0,0.0,0.0,62.08,0.0,153.57,0.0,0.0
